Date,AKO1L.VS,APG1L.VS,ARC1T.TL,CPA1T.TL,DGR1R.RG,EEG1T.TL,EFT1T.TL,GRG1L.VS,HAE1T.TL,IGN1L.VS,LHV1T.TL,MRK1T.TL,NCN1T.TL,NTU1L.VS,PKG1T.TL
2024-01-31,0.4,0.3333333333333333,0.7333333333333333,0.5333333333333333,0.6,0.8,0.2,0.8666666666666667,0.06666666666666667,0.26666666666666666,0.4666666666666667,0.13333333333333333,0.9333333333333333,0.6666666666666666,1.0
2024-02-29,0.4666666666666667,0.4,0.6666666666666666,0.5333333333333333,0.2,0.7333333333333333,0.13333333333333333,0.9333333333333333,0.06666666666666667,0.3333333333333333,0.6,0.26666666666666666,0.8,0.8666666666666667,1.0
2024-03-31,0.7333333333333333,0.4,0.5333333333333333,0.6666666666666666,0.13333333333333333,0.8666666666666667,0.2,0.4666666666666667,0.06666666666666667,0.26666666666666666,0.6,0.3333333333333333,0.9333333333333333,0.8,1.0
2024-04-30,0.7333333333333333,0.4666666666666667,0.6666666666666666,0.6,0.13333333333333333,0.8,0.06666666666666667,0.5333333333333333,0.3333333333333333,0.2,0.26666666666666666,0.4,0.9333333333333333,0.8666666666666667,1.0
2024-05-31,0.8,0.26666666666666666,0.4666666666666667,0.4,0.7333333333333333,1.0,0.2,0.5333333333333333,0.6,0.06666666666666667,0.3333333333333333,0.13333333333333333,0.6666666666666666,0.9333333333333333,0.8666666666666667
2024-06-30,0.8666666666666667,0.06666666666666667,0.4666666666666667,0.4,0.7333333333333333,1.0,0.26666666666666666,0.6,0.6666666666666666,0.13333333333333333,0.3333333333333333,0.2,0.5333333333333333,0.9333333333333333,0.8
2024-07-31,0.8666666666666667,0.06666666666666667,0.4666666666666667,0.4,0.6666666666666666,1.0,0.26666666666666666,0.6,0.7333333333333333,0.2,0.3333333333333333,0.13333333333333333,0.5333333333333333,0.9333333333333333,0.8
2024-08-31,0.8,0.06666666666666667,0.7333333333333333,0.4,0.26666666666666666,0.6666666666666666,0.13333333333333333,0.5333333333333333,0.6,0.3333333333333333,0.4666666666666667,0.2,0.8666666666666667,1.0,0.9333333333333333
2024-09-30,0.7333333333333333,0.06666666666666667,0.8,0.26666666666666666,0.4666666666666667,0.6666666666666666,0.13333333333333333,0.5333333333333333,0.6,0.4,0.3333333333333333,0.2,0.9333333333333333,1.0,0.8666666666666667
2024-10-31,0.7333333333333333,0.06666666666666667,0.8,0.4666666666666667,0.6,0.6666666666666666,0.2,0.3333333333333333,0.4,0.13333333333333333,0.5333333333333333,0.26666666666666666,1.0,0.9333333333333333,0.8666666666666667
2024-11-30,0.6666666666666666,0.06666666666666667,0.8,0.5333333333333333,0.4,0.6,0.2,0.26666666666666666,0.3333333333333333,0.13333333333333333,0.4666666666666667,0.7333333333333333,1.0,0.9333333333333333,0.8666666666666667
2024-12-31,0.6666666666666666,0.06666666666666667,0.7333333333333333,0.4666666666666667,0.4,0.6,0.13333333333333333,0.3333333333333333,0.26666666666666666,0.2,0.5333333333333333,0.9333333333333333,0.8666666666666667,0.8,1.0
2025-01-31,0.4666666666666667,0.06666666666666667,0.7333333333333333,0.6666666666666666,0.2,0.6,0.13333333333333333,0.4,0.3333333333333333,0.26666666666666666,0.5333333333333333,0.9333333333333333,0.8666666666666667,0.8,1.0
2025-02-28,0.26666666666666666,0.06666666666666667,0.6,0.7333333333333333,0.2,0.5333333333333333,0.13333333333333333,0.3333333333333333,0.4666666666666667,0.4,0.6666666666666666,0.9333333333333333,0.8666666666666667,0.8,1.0
2025-03-31,0.5333333333333333,0.06666666666666667,0.8,0.6666666666666666,0.26666666666666666,0.4,0.13333333333333333,0.2,0.3333333333333333,0.4666666666666667,0.6,0.7333333333333333,0.8666666666666667,0.9333333333333333,1.0
2025-04-30,0.4666666666666667,0.26666666666666666,0.8,0.6,0.2,0.4,0.06666666666666667,0.13333333333333333,0.3333333333333333,0.5333333333333333,0.6666666666666666,0.7333333333333333,0.8666666666666667,0.9333333333333333,1.0
2025-05-31,0.6666666666666666,0.3333333333333333,0.8666666666666667,0.4666666666666667,0.2,0.6,0.06666666666666667,0.26666666666666666,0.13333333333333333,0.4,0.5333333333333333,0.7333333333333333,0.8,0.9333333333333333,1.0
2025-06-30,0.8,0.3333333333333333,0.7333333333333333,0.4666666666666667,0.06666666666666667,0.6,0.13333333333333333,0.26666666666666666,0.2,0.4,0.5333333333333333,0.8666666666666667,0.6666666666666666,0.9333333333333333,1.0
2025-07-31,0.7333333333333333,0.13333333333333333,0.8,0.4666666666666667,0.26666666666666666,0.6666666666666666,0.06666666666666667,0.5333333333333333,0.4,0.2,0.3333333333333333,0.8666666666666667,0.6,0.9333333333333333,1.0
2025-08-31,0.7333333333333333,0.13333333333333333,0.8,0.4666666666666667,0.4,0.6666666666666666,0.06666666666666667,0.6,0.3333333333333333,0.2,0.26666666666666666,0.8666666666666667,0.5333333333333333,1.0,0.9333333333333333
2025-09-30,0.6,0.2,0.8666666666666667,0.3333333333333333,0.4,0.5333333333333333,0.06666666666666667,0.8,0.4666666666666667,0.13333333333333333,0.26666666666666666,0.6666666666666666,0.7333333333333333,1.0,0.9333333333333333
2025-10-31,0.5333333333333333,0.13333333333333333,0.8666666666666667,0.2,0.26666666666666666,0.7333333333333333,0.06666666666666667,0.8,0.4666666666666667,0.3333333333333333,0.4,0.6,0.6666666666666666,1.0,0.9333333333333333
2025-11-30,0.4666666666666667,0.3333333333333333,0.7333333333333333,0.2,0.13333333333333333,0.9333333333333333,0.06666666666666667,0.8,0.4,0.26666666666666666,0.5333333333333333,0.6,0.6666666666666666,0.8666666666666667,1.0
2025-12-31,0.4666666666666667,0.3333333333333333,0.7333333333333333,0.4,0.26666666666666666,0.9333333333333333,0.06666666666666667,0.8666666666666667,0.2,0.13333333333333333,0.5333333333333333,0.6666666666666666,0.6,0.8,1.0
2026-01-31,0.26666666666666666,0.3333333333333333,0.6,0.4,0.2,0.9333333333333333,0.06666666666666667,0.8666666666666667,0.4666666666666667,0.13333333333333333,0.5333333333333333,0.6666666666666666,0.8,0.7333333333333333,1.0
2026-02-28,0.26666666666666666,0.4,0.4666666666666667,0.6,0.3333333333333333,0.13333333333333333,0.06666666666666667,0.7333333333333333,0.6666666666666666,0.2,0.5333333333333333,0.9333333333333333,0.8666666666666667,0.8,1.0
2026-03-31,0.6,0.4,0.26666666666666666,0.6666666666666666,0.3333333333333333,0.13333333333333333,0.06666666666666667,0.5333333333333333,0.8,0.2,0.4666666666666667,0.7333333333333333,0.8666666666666667,0.9333333333333333,1.0
2026-04-30,0.6,0.4666666666666667,0.26666666666666666,0.6666666666666666,0.3333333333333333,0.06666666666666667,0.13333333333333333,0.5333333333333333,0.8,0.2,0.4,0.7333333333333333,0.9333333333333333,0.8666666666666667,1.0
