Date,AKO1L.VS,APG1L.VS,ARC1T.TL,CPA1T.TL,DGR1R.RG,EEG1T.TL,EFT1T.TL,GRG1L.VS,HAE1T.TL,IGN1L.VS,LHV1T.TL,MRK1T.TL,NCN1T.TL,NTU1L.VS,PKG1T.TL
2021-02-28,0.03355718597362145,-0.011696077621960677,0.0,0.3674796060867107,,-0.044943694483510765,0.005154617493112967,0.0513833098917551,0.31615109648456663,-0.045871514318294726,-0.06938781067999589,0.15492944579201717,0.045871524111990025,0.10144926534683574,0.10144926534683552
2021-03-31,0.006493340014887439,0.005917131693523148,-0.03623216895513681,0.12722957351048536,,0.0,-0.0051281836678706005,0.011278270780346267,0.08355097988771187,-0.021634615081099207,0.013157653317057205,0.1016260346870419,0.14912274016036098,0.17763156862800433,-0.05263152941442195
2021-04-30,0.014193638912922024,0.08235301289588892,0.3157895173899654,0.14978902106521907,,0.13882350289326317,0.1082474622184415,0.2193307733165497,0.004819332594137915,0.021263970342177085,0.08505035678823769,0.18819190505619487,0.13358783725203982,0.26815644095130886,0.027777750183035854
2021-05-31,0.027989826463384437,0.07608680520242928,0.21714307532697275,-0.03440368160051077,,-0.05371904850995679,-0.009302397752715907,0.18407646831973268,-0.0099183542961786,0.047029701719131456,0.00808097709470812,-0.008695618474926281,-0.06397309267935014,0.14537441695103603,0.5
2021-06-30,0.014851472351717687,0.015151642337297933,0.07128623349855712,0.04513053691582747,,0.08515286434355573,0.06541552700141828,0.0798227239712399,0.00987658908851552,-0.018912557655140327,-0.002003944807897784,0.009189616725417071,0.056218955319949915,-0.0865384280328908,-0.07207210980571566
2021-07-31,0.12195122552429072,-0.03731349817450258,0.026666311722475466,0.38409102908867987,,0.016096609487700864,0.0,0.01642713382876826,0.012224851861552422,0.07469886988093566,0.22891577776814143,0.014569531620507448,-0.024822671950315622,-0.15431574771278778,0.3203884000793493
2021-08-31,-0.006521660323966505,-0.005167934372356853,0.0,0.30706064789503174,,0.009900942398445078,0.02727264843223165,-0.0020202722212226965,-0.026569936949994877,0.11210751347054781,0.37418302175302154,0.026109652090104518,-0.05454548922452063,-0.00423206311296187,0.06617649443524898
2021-09-30,0.03282265274916907,0.005194780657875597,0.23423994995159458,-0.24623114417864966,,-0.00490201193883355,0.0309734499607901,-0.020242932601139074,-0.009925668298481072,-0.1713710329023439,0.024474076203661932,-0.061068682950804254,-0.026923052234761657,-0.0012500286102294922,-0.01379317205385755
2021-10-31,-0.006355926910944443,0.005168136477688101,0.04577476254569923,0.06833327281167167,,0.5911329119385598,-0.02145928361271565,-0.10123961129079484,-0.025062545584401796,0.04681799382934759,0.056074885464541424,0.027100261862393227,-0.01976282722596967,0.053817311325855544,-0.020979001741372683
2021-11-30,0.004264412693496311,-0.015424290384622563,-0.02020222311931963,-0.06240239042911022,-0.06333334158266413,-0.06574389022871596,0.004386139920312893,0.0643677997454708,-0.041131159430718434,0.0,-0.06526555334628248,-0.0013192607805030399,-0.02822577931630399,-0.05249405086187464,0.0642857392223517
2021-12-31,0.006369421284794452,0.06005208735383749,-0.08268047526371314,-0.004991761056576505,0.004491169124981376,0.09473679224527864,-0.00436698570995897,0.0,-0.0026810299036232887,0.004784729305568058,0.02248518476439476,0.00528409631768012,-0.004149373488428698,-0.04236654432149889,-0.03355701476259032
2022-01-31,0.050632939281125555,0.0640395943967016,-0.11278208627388808,-0.030100295689673318,-0.028571007066529597,0.05448738514553342,0.004386139920312893,0.0,-0.005376264304424616,-0.019047660662047772,-0.033564652457621635,0.02365299660037068,-0.016666749450892193,0.0183246525876124,-0.08333333333333337
2022-02-28,-0.04819279634976059,-0.12500003394737647,-0.07203390509806307,-0.08620681227589888,-0.004411992019635824,-0.06990889021646918,-0.03930134731364843,-0.12095029511577404,-0.0810809973913944,-0.058252376340942935,-0.07784437657299914,0.0038511697935237343,-0.1355931980792756,-0.05912596731900388,-0.05303034065949652
2022-03-31,-0.008438858749148737,0.11640197626761473,-0.07755629005458586,0.009433882830889972,0.05465294969582146,0.05882346315448306,0.009090847556863846,0.03194102989155678,0.017646947099519084,-0.025773219927680002,0.06883118048461645,0.005115007903796931,0.00980391240220757,0.12868850958621803,0.02399997711181645
2022-04-30,0.07446812018193127,0.19905232243648996,-0.005970139869574176,-0.022991486935122984,0.014839223618170694,0.07716051516877775,0.031369285560066906,0.07857137532508984,-0.0028901679727636465,0.010075406282890276,-0.022401554733167295,0.055979705208381914,-0.06504851818219481,-0.04623577409854285,-0.046874956344253316
2022-05-31,0.1188119809205781,-0.019205509657628794,0.03353344125559832,-0.04102170681011319,0.012672269988224238,0.013396551436089643,-0.022624506121652788,-0.04026833063190183,-0.06729094627268173,-0.010810796766724917,-0.07663530293245158,-0.04216873386436826,-0.10695740941749676,-0.0312183104497894,-0.16803281812121862
2022-06-30,0.008849569130409574,-0.06582271099679748,-0.04638655856101026,-0.06537537265784854,0.00958224522286888,0.017751467756937256,-0.07870370948000383,-0.03902431829303421,-0.13809533057556989,-0.017486328966188847,0.012244938774257141,-0.06585056232737663,-0.07674416702718234,-0.059470789444721395,-0.11724133962116345
2022-07-31,0.061403470407892735,0.05691056567670483,0.006153947827373996,0.04490526760271707,0.03522527837028733,-0.04360474301992501,0.015075358169681419,-0.02284278762906855,-0.012891220585694918,0.006674086848474037,-0.0854838853412585,-0.03735639166541693,0.006297222979166239,-0.08050133783375535,-0.07366076150519285
2022-08-31,0.04545455051656999,-0.051282063560663116,-0.05198780701051431,-0.013223279475410243,0.042995852576701354,-0.009118494371723518,-0.012376166898197982,-0.05194791395054066,-0.014925377393053774,0.04419883634091448,0.0288065050923767,-0.002984973292962545,0.04505626111339378,-0.04877310135829971,-0.048192726093168936
2022-09-30,0.027667861246640335,-0.03243249109262569,-0.0790031751121596,-0.05025135677446013,-0.029657757079515568,-0.12883444829429913,-0.012531368384270936,-0.07945206120293102,-0.043560582471045994,0.004232658976167203,-0.10857137192980781,-0.07934136598356667,-0.07305388152951942,-0.16878987009604696,-0.1518987360873143
2022-10-31,0.0,0.03351961573125806,0.03755873178360747,-0.016754801447844136,-0.004149559908600775,0.04929594413134719,-0.010152271532850032,0.10119052156465158,0.10891068019343653,-0.0030862329458516413,-0.03846161132467507,0.08130089395849738,-0.08914729547770928,0.015325747846491211,-0.014925358528601551
