Date,AKO1L.VS,APG1L.VS,ARC1T.TL,CPA1T.TL,DGR1R.RG,EEG1T.TL,EFT1T.TL,GRG1L.VS,HAE1T.TL,IGN1L.VS,LHV1T.TL,MRK1T.TL,NCN1T.TL,NTU1L.VS,PKG1T.TL
2021-01-05,-0.007246386717681963,-0.01412417301415958,0.01600008835556488,0.008347198037051529,,0.006289373737551562,0.0,0.0037313274541801444,0.0447759405276098,-0.007092219277107903,0.06103296539379466,0.025157083486286203,-0.008695690811476697,-0.013333320617675781,0.0
2021-01-06,0.007299280124222873,0.0028652598393996698,0.015748117090680136,0.034768255273459614,,-0.006250064744489525,0.005208311197125282,0.0,0.017857161478935346,0.0,0.013274330062637674,0.020449926480494263,0.018518550443707094,0.0,0.0
2021-01-07,0.021739062507323492,-0.005714258897795088,0.007751872445236563,-0.0031999188548879065,,0.006289373737551562,0.0,0.03345722842066645,-0.035087662107839646,0.0,0.013100546241489708,0.0,-0.009090924478321827,0.01351350045186761,0.0
2021-01-08,0.028368930561703865,-0.017241185555981087,0.0,-0.008025741361925909,,0.0,0.005181325242846979,0.039568354150388174,-0.003636309231072943,0.021428696935455127,0.012930912980248399,-0.0020039243129824635,0.009174327597651466,-0.006666660308837891,-0.0070921919858044635
2021-01-11,0.020689589158801036,0.023391583498700852,0.0076922431574621974,0.0016182411962009091,,0.0,0.005154617493112967,0.010380747683594427,0.0,0.018647948725028174,-0.017021268924804822,0.0,-0.009090924478321827,-0.006711402952518042,0.0
2021-01-12,0.013513440921158582,-0.002857073581209124,0.015267259237682573,-0.008077709535569078,,0.0374998182402404,-0.0051281836678706005,0.02739714140872418,0.0,0.0,-0.008658004688558374,0.009036232900119456,0.0,0.006756750225933805,0.0
2021-01-13,0.013333352497935103,-0.011461375524181805,-0.015037675152792751,-0.019543906399936195,,-0.012048044882390863,0.0,-0.016666542145652996,-0.007299257344523524,0.002288215925369874,-0.013100430622590697,0.009950029588612574,0.0,-0.006711402952518042,-0.007142850452539706
2021-01-14,0.0,-0.005797074178427564,0.0,0.011627993173162432,,0.04268281375635308,0.015463976195106754,0.0,-0.014705856520260019,0.002283231788409834,0.008849787682416954,0.009852328855039616,0.0,0.006756750225933805,0.007194237817389482
2021-01-15,0.013158002052471973,0.0,0.007633629618841287,-0.0032842040743225054,,-0.005847836730803024,0.005075876823212422,0.0,0.0037314852012351185,-0.002278030516719154,0.0,0.01463418172106934,0.0,-0.006711402952518042,0.0
2021-01-18,-0.012987117533313053,-0.008746371308271828,0.0,-0.003294701265390554,,0.011764738504319139,0.005050666672484994,0.01694902376455265,0.0,-0.004566163774856857,0.01754373129936382,-0.004807746312033734,0.009174327597651466,-0.020270250677801305,-0.014285700905079524
2021-01-19,0.013158002052471973,0.0,0.0,0.011570006604892935,,0.011627850437231357,0.005025104718828555,0.0,-0.007435127288329291,0.0,0.012930912980248399,0.0338164220226258,0.0,0.006896544920278469,0.0
2021-01-20,0.0,-0.0058823252006467985,0.0,0.01143810158417935,,0.0459769652874813,0.0,0.0,0.011235985216593747,-0.006880633782816226,0.029787107951479763,0.0,0.0,-0.006849308357517958,0.0
2021-01-21,-0.006493515016302687,0.0,-0.007575798776911391,0.0016154146840632322,,0.010988958655678616,-0.004999979299257773,0.0,-0.0037035496799764367,0.004618950811455136,0.028925938564573928,-0.004672825886290255,0.0,-0.020689716974136352,0.0
2021-01-22,0.0,0.0,0.022900572698742794,-0.0032258303528238663,,-0.010869514015554249,0.0,0.0,0.0037173169479693957,-0.002298736350064279,-0.004016168027027978,-0.0046948883498598715,-0.009090924478321827,-0.007042247017941761,-0.007246369925949403
2021-01-25,0.006535956346987781,0.0,0.037313953350603946,0.009708703841791122,,-0.03296704306644804,0.005025104718828555,0.0033332651174735606,0.0,0.0,0.0040323626730689455,0.009433943360271257,0.009174327597651466,0.0070921919858044635,0.007299263086460783
2021-01-26,-0.006493515016302687,0.02366864247639966,0.0,-0.0016024708992777859,,0.03977279747109619,-0.004999979299257773,-0.13621254427259244,0.0,0.004608065427630592,-0.004016168027027978,-0.00934577584033569,-0.009090924478321827,-0.007042247017941761,0.0
2021-01-27,-0.013071912693975563,-0.014450854965308957,-0.007194182439675401,-0.0048154448171555675,,-0.038251431050927986,0.0,-0.030769225002885925,0.0,0.0,-0.0040322559120765655,-0.004717034299237088,-0.009174327597651466,0.0,0.0
2021-01-28,-0.013245140081346807,-0.0029325947046546785,0.0,-0.0016128093281919664,,-0.017045459945329133,-0.015075374460153945,0.003968237088002757,0.06296290069805188,0.011467803285276856,-0.008096947265650911,0.0047393901652037496,0.009259275221853658,-0.02127657595741339,-0.007246369925949403
2021-01-29,0.0,0.005882555244064003,0.0,-0.0064620828130880215,,0.028901684821192264,-0.010204039148831723,0.0,0.01393735087207526,-0.01133778381084316,0.0,0.0047170342992373104,0.0,0.0,0.007299263086460783
2021-02-01,-0.013422747777669386,-0.005848153160024405,-0.007246613863434503,0.001626028232366128,,-0.03932582877870916,0.010309234986225713,0.17786562939529582,-0.010309214403692035,-0.006880633782816226,-0.04081661985870744,0.0,-0.009174327597651466,0.036231849629747126,-0.007246369925949403
2021-02-02,0.0,0.02058842575653519,0.01459871888484976,-0.0016233885567407125,,0.017543954813674434,0.0,-0.073825516524196,0.010416601380683232,0.002309596711261408,0.03404265051653854,0.004694763699635951,0.009259275221853658,0.0,-0.007299263086460783
2021-02-03,0.013605369217092544,-0.0028819993041817593,0.0,0.004877977988328119,,0.0172413838305725,0.005102142027783474,-0.003623231901671242,0.11683846258185815,-0.013825103977985753,0.008230666106478601,0.018691489646794013,0.009174327597651466,0.0,0.04411760452090707
2021-02-04,0.0,-0.01156052573429478,0.0,0.0032362700108548026,,0.028248537577876265,-0.010152362805249449,-0.010909045163389086,0.13846149950864062,0.002336578202441819,-0.008163475267285225,0.0,-0.009090924478321827,0.006993083943600098,-0.014084494035883521
2021-02-05,0.02684576686629425,0.0,0.0,0.016129045915899365,,0.010988958655678616,-0.0051281836678706005,0.0,0.1783785016969479,0.0,0.004115333053239079,0.0,0.009174327597651466,0.013888875091518038,0.05000003831727229
2021-02-08,-0.013071912693975563,-0.002924133754534042,0.007194083119156813,0.14761888938276146,,0.016304436306454395,0.005154617493112967,-0.014705879718554749,0.04128426738361202,-0.00466220144527818,0.0,0.01834877190226125,0.05454532118787747,-0.006849308357517958,-0.01360542893691108
2021-02-09,0.006622436181971336,-0.0029325947046546785,0.00714279656746597,0.011065090277372569,,-0.01604286641285313,-0.0051281836678706005,-0.01865675847889292,-0.11013208878918646,-0.0023415584024188973,-0.004098466498589914,0.022522596327779087,0.0,0.0,-0.00689654492027858
2021-02-10,0.0,0.0029412201111778113,0.0,-0.006839906471871715,,0.005434922290900035,-0.01030923498622538,0.0,-0.12128720921683367,-0.009389942850392963,-0.020576338393039406,0.013215714244610322,-0.008620598332421459,0.013793089840556938,-0.006944520329984494
2021-02-11,-0.006578868048172759,0.0,0.021276710322247094,0.02341606113368644,,0.005405379191916193,0.010416622394250563,0.019011450519569983,0.056338157705835945,0.0047393503553889715,-0.004201790516769055,0.0869565819671081,0.008695559256043595,0.006802714468455484,0.04895108742634546
2021-02-12,0.0,0.0029327093890507694,-0.00694457693408379,0.002691721448387252,,0.005376318153639481,0.0,-0.007462776116352932,0.03999996319160748,-0.004716994864103374,0.004219520056126136,-0.012000081987939892,-0.008620598332421459,0.006756750225933805,-0.006666660308837891
2021-02-15,0.019867576263318254,-0.005848153160024405,0.041958172256452375,0.02953024367203394,,-0.005347567927115104,0.005154617493112967,0.0,0.061538352637888316,0.0023696751776944858,0.004201901763539517,-0.016194300650132498,0.0,0.0,0.0
2021-02-16,,,-0.04697992857803357,0.043024746180949425,,-0.010752799813145475,-0.010256367335740868,,0.012077434845552348,,-0.01673650318451858,0.0041152182440176155,-0.008695667190942502,,0.0
2021-02-17,,,-0.042253552621281054,0.09499996308543435,,0.038043464337563115,0.0,,-0.033412890852127064,,-0.025531903387207122,0.004098461442036072,0.0,,-0.013422805905036084
2021-02-18,0.006535956346987781,0.0,0.014706164495015717,0.021689508748958364,,0.010471155003601629,0.010362650485693958,0.011278270780346267,-0.004938328246181012,0.004773283153082231,-0.021833704180952984,-0.0040817326182832625,0.0,-0.01273891685835693,-0.027210938968575293
2021-02-19,0.0,-0.002941105089469098,0.04347808253698804,-0.030167674531337618,,-0.005181244277050134,-0.0051281836678706005,-0.0037174564070288074,0.01736972966222461,-0.009501276701501249,0.00892820944218875,0.008196705257020875,0.00877194510620316,-0.0064516069489635175,0.020979085104515294
