Date,AKO1L.VS,APG1L.VS,ARC1T.TL,CPA1T.TL,DGR1R.RG,EEG1T.TL,EFT1T.TL,GRG1L.VS,HAE1T.TL,IGN1L.VS,LHV1T.TL,MRK1T.TL,NCN1T.TL,NTU1L.VS,PKG1T.TL
2021-01-04,0.610417366027832,1.0790823698043823,1.0793596506118774,1.0880820751190186,,0.6232480406761169,15.258243560791016,0.49175506830215454,4.814266204833984,15.36037826538086,1.91802978515625,6.853395462036133,1.0463262796401978,3.0,0.7049999833106995
2021-01-05,0.6059940457344055,1.0638412237167358,1.0966295003890991,1.097164511680603,,0.6271678805351257,15.258243560791016,0.49358996748924255,5.029829502105713,15.251439094543457,2.035092830657959,7.025806903839111,1.037227749824524,2.9600000381469727,0.7049999833106995
2021-01-06,0.610417366027832,1.0668894052505493,1.1138993501663208,1.1353110074996948,,0.6232480406761169,15.337713241577148,0.49358996748924255,5.119647979736328,15.251439094543457,2.0621073246002197,7.1694841384887695,1.0564357042312622,2.9600000381469727,0.7049999833106995
2021-01-07,0.6236872673034668,1.0607929229736328,1.122534155845642,1.1316781044006348,,0.6271678805351257,15.337713241577148,0.5101041197776794,4.940011501312256,15.251439094543457,2.0891220569610596,7.1694841384887695,1.046831727027893,3.0,0.7049999833106995
2021-01-08,0.6413806080818176,1.0425035953521729,1.122534155845642,1.1225955486297607,,0.6271678805351257,15.417182922363281,0.5302881002426147,4.922048091888428,15.57825756072998,2.116136312484741,7.155117034912109,1.0564357042312622,2.9800000190734863,0.699999988079071
2021-01-11,0.6546505093574524,1.0668894052505493,1.1311689615249634,1.124412178993225,,0.6271678805351257,15.496652603149414,0.535792887210846,4.922048091888428,15.868760108947754,2.0801169872283936,7.155117034912109,1.046831727027893,2.9600000381469727,0.699999988079071
2021-01-12,0.6634970903396606,1.0638412237167358,1.148438811302185,1.1153295040130615,,0.6506865620613098,15.417182922363281,0.55047208070755,4.922048091888428,15.868760108947754,2.0621073246002197,7.2197723388671875,1.046831727027893,2.9800000190734863,0.699999988079071
2021-01-13,0.6723437309265137,1.0516481399536133,1.1311689615249634,1.093531608581543,,0.6428470611572266,15.417182922363281,0.5412976145744324,4.886120796203613,15.905071258544922,2.035092830657959,7.291609287261963,1.046831727027893,2.9600000381469727,0.6949999928474426
2021-01-14,0.6723437309265137,1.0455516576766968,1.1311689615249634,1.1062471866607666,,0.6702855825424194,15.655593872070312,0.5412976145744324,4.814266204833984,15.941386222839355,2.053102970123291,7.363448619842529,1.046831727027893,2.9800000190734863,0.699999988079071
2021-01-15,0.6811904311180115,1.0455516576766968,1.1398038864135742,1.1026140451431274,,0.6663658618927002,15.73505973815918,0.5412976145744324,4.832230567932129,15.905071258544922,2.053102970123291,7.4712066650390625,1.046831727027893,2.9600000381469727,0.699999988079071
2021-01-18,0.6723437309265137,1.0364068746566772,1.1398038864135742,1.098981261253357,,0.674205482006073,15.814532279968262,0.55047208070755,4.832230567932129,15.832446098327637,2.0891220569610596,7.435286998748779,1.0564357042312622,2.9000000953674316,0.6899999976158142
2021-01-19,0.6811904311180115,1.0364068746566772,1.1398038864135742,1.111696481704712,,0.682045042514801,15.894001960754395,0.55047208070755,4.796302318572998,15.832446098327637,2.116136312484741,7.6867218017578125,1.0564357042312622,2.9200000762939453,0.6899999976158142
2021-01-20,0.6811904311180115,1.0303103923797607,1.1398038864135742,1.124412178993225,,0.7134034037590027,15.894001960754395,0.55047208070755,4.850193500518799,15.723508834838867,2.1791698932647705,7.6867218017578125,1.0564357042312622,2.9000000953674316,0.6899999976158142
2021-01-21,0.676767110824585,1.0303103923797607,1.1311689615249634,1.1262285709381104,,0.7212429642677307,15.814532279968262,0.55047208070755,4.832230567932129,15.796134948730469,2.242204427719116,7.650803089141846,1.0564357042312622,2.8399999141693115,0.6899999976158142
2021-01-22,0.676767110824585,1.0303103923797607,1.1570733785629272,1.1225955486297607,,0.7134034037590027,15.814532279968262,0.55047208070755,4.850193500518799,15.7598237991333,2.23319935798645,7.6148834228515625,1.046831727027893,2.819999933242798,0.6850000023841858
2021-01-25,0.6811904311180115,1.0303103923797607,1.20024836063385,1.13349449634552,,0.689884603023529,15.894001960754395,0.5523069500923157,4.850193500518799,15.7598237991333,2.242204427719116,7.6867218017578125,1.0564357042312622,2.8399999141693115,0.6899999976158142
2021-01-26,0.676767110824585,1.0546964406967163,1.20024836063385,1.1316781044006348,,0.7173232436180115,15.814532279968262,0.47707581520080566,4.850193500518799,15.832446098327637,2.23319935798645,7.6148834228515625,1.046831727027893,2.819999933242798,0.6899999976158142
2021-01-27,0.6679204702377319,1.0394551753997803,1.1916135549545288,1.1262285709381104,,0.689884603023529,15.814532279968262,0.4623965620994568,4.850193500518799,15.832446098327637,2.2241945266723633,7.578963756561279,1.037227749824524,2.819999933242798,0.6899999976158142
2021-01-28,0.6590737700462341,1.0364068746566772,1.1916135549545288,1.124412178993225,,0.6781252026557922,15.576122283935547,0.4642314612865448,5.155575752258301,16.014009475708008,2.2061853408813477,7.6148834228515625,1.046831727027893,2.759999990463257,0.6850000023841858
2021-01-29,0.6590737700462341,1.0425035953521729,1.1916135549545288,1.1171461343765259,,0.6977241635322571,15.417182922363281,0.4642314612865448,5.227430820465088,15.832446098327637,2.2061853408813477,7.650803089141846,1.046831727027893,2.759999990463257,0.6899999976158142
2021-02-01,0.6502271890640259,1.0364068746566772,1.1829783916473389,1.1189626455307007,,0.6702855825424194,15.576122283935547,0.546802282333374,5.173540115356445,15.723508834838867,2.116136312484741,7.650803089141846,1.037227749824524,2.859999895095825,0.6850000023841858
2021-02-02,0.6502271890640259,1.0577448606491089,1.20024836063385,1.1171461343765259,,0.682045042514801,15.576122283935547,0.5064343214035034,5.227430820465088,15.7598237991333,2.1881752014160156,7.6867218017578125,1.046831727027893,2.859999895095825,0.6800000071525574
2021-02-03,0.6590737700462341,1.0546964406967163,1.20024836063385,1.1225955486297607,,0.6938044428825378,15.655593872070312,0.504599392414093,5.83819580078125,15.541942596435547,2.2061853408813477,7.830398082733154,1.0564357042312622,2.859999895095825,0.7099999785423279
2021-02-04,0.6590737700462341,1.0425035953521729,1.20024836063385,1.1262285709381104,,0.7134034037590027,15.496652603149414,0.499094694852829,6.646561145782471,15.57825756072998,2.1881752014160156,7.830398082733154,1.046831727027893,2.880000114440918,0.699999988079071
2021-02-05,0.676767110824585,1.0425035953521729,1.20024836063385,1.1443935632705688,,0.7212429642677307,15.417182922363281,0.499094694852829,7.832164764404297,15.57825756072998,2.1971802711486816,7.830398082733154,1.0564357042312622,2.9200000762939453,0.7350000143051147
2021-02-08,0.6679204702377319,1.0394551753997803,1.2088830471038818,1.313327670097351,,0.7330024242401123,15.496652603149414,0.49175506830215454,8.155509948730469,15.50562858581543,2.1971802711486816,7.974076271057129,1.114059329032898,2.9000000953674316,0.7250000238418579
2021-02-09,0.6723437309265137,1.0364068746566772,1.2175178527832031,1.3278597593307495,,0.7212429642677307,15.417182922363281,0.4825805127620697,7.257326602935791,15.469321250915527,2.1881752014160156,8.15367317199707,1.114059329032898,2.9000000953674316,0.7200000286102295
2021-02-10,0.6723437309265137,1.0394551753997803,1.2175178527832031,1.318777322769165,,0.7251628637313843,15.258243560791016,0.4825805127620697,6.377105712890625,15.324065208435059,2.143150568008423,8.261429786682129,1.1044554710388184,2.940000057220459,0.7149999737739563
2021-02-11,0.6679204702377319,1.0394551753997803,1.2434226274490356,1.3496578931808472,,0.7290826439857483,15.417182922363281,0.49175506830215454,6.736380100250244,15.39669132232666,2.134145498275757,8.979815483093262,1.114059329032898,2.9600000381469727,0.75
2021-02-12,0.6679204702377319,1.0425035953521729,1.2347875833511353,1.3532907962799072,,0.7330024242401123,15.417182922363281,0.48808521032333374,7.005835056304932,15.324065208435059,2.143150568008423,8.87205696105957,1.1044554710388184,2.9800000190734863,0.7450000047683716
2021-02-15,0.6811904311180115,1.0364068746566772,1.2865970134735107,1.3932538032531738,,0.7290826439857483,15.496652603149414,0.48808521032333374,7.436962604522705,15.36037826538086,2.152155876159668,8.72838020324707,1.1044554710388184,2.9800000190734863,0.7450000047683716
2021-02-16,,,1.226152777671814,1.4531981945037842,,0.7212429642677307,15.337713241577148,,7.526782035827637,,2.116136312484741,8.764299392700195,1.0948514938354492,,0.7450000047683716
2021-02-17,0.676767110824585,1.0364068746566772,1.174343466758728,1.5912519693374634,,0.7486815452575684,15.337713241577148,0.48808521032333374,7.275290489196777,15.215127944946289,2.0621073246002197,8.800219535827637,1.0948514938354492,3.140000104904175,0.7350000143051147
2021-02-18,0.6811904311180115,1.0364068746566772,1.1916135549545288,1.6257654428482056,,0.7565211057662964,15.496652603149414,0.49358996748924255,7.239362716674805,15.28775405883789,2.0170838832855225,8.764299392700195,1.0948514938354492,3.0999999046325684,0.7149999737739563
2021-02-19,0.6811904311180115,1.0333586931228638,1.2434226274490356,1.576719880104065,,0.7526013851165771,15.417182922363281,0.49175506830215454,7.365108489990234,15.142500877380371,2.035092830657959,8.836137771606445,1.1044554710388184,3.0799999237060547,0.7300000190734863
2021-02-22,0.6723437309265137,1.0394551753997803,1.226152777671814,1.5512889623641968,,0.7330024242401123,15.496652603149414,0.48808521032333374,7.32918119430542,15.06987476348877,2.0621073246002197,8.836137771606445,1.1044554710388184,3.0999999046325684,0.7300000190734863
2021-02-23,0.6723437309265137,1.0364068746566772,1.20024836063385,1.5240415334701538,,0.6938044428825378,15.496652603149414,0.48808521032333374,7.059726238250732,15.06987476348877,2.044097900390625,8.800219535827637,1.0948514938354492,3.0999999046325684,0.7400000095367432
2021-02-24,0.676767110824585,1.0394551753997803,,,,,,0.48808521032333374,,15.03355884552002,,,,3.0999999046325684,
2021-02-25,0.676767110824585,1.0364068746566772,1.2088830471038818,1.544023036956787,,0.6781252026557922,15.417182922363281,0.4862503707408905,6.7723069190979,14.851998329162598,2.0621073246002197,8.87205696105957,1.0948514938354492,3.0999999046325684,0.7350000143051147
